,ZIP,STATE,MSA No.,MSA NAME
6471,15266,PA,38300,"Pittsburgh, PA MSA"
6472,15267,PA,38300,"Pittsburgh, PA MSA"
6473,15268,PA,38300,"Pittsburgh, PA MSA"
6474,15270,PA,38300,"Pittsburgh, PA MSA"
6475,15272,PA,38300,"Pittsburgh, PA MSA"
6476,15274,PA,38300,"Pittsburgh, PA MSA"
6477,15275,PA,38300,"Pittsburgh, PA MSA"
6478,15276,PA,38300,"Pittsburgh, PA MSA"
6479,15277,PA,38300,"Pittsburgh, PA MSA"
6480,15278,PA,38300,"Pittsburgh, PA MSA"
6481,15279,PA,38300,"Pittsburgh, PA MSA"
6482,15281,PA,38300,"Pittsburgh, PA MSA"
6483,15282,PA,38300,"Pittsburgh, PA MSA"
6484,15283,PA,38300,"Pittsburgh, PA MSA"
6485,15285,PA,38300,"Pittsburgh, PA MSA"
6486,15286,PA,38300,"Pittsburgh, PA MSA"
6487,15289,PA,38300,"Pittsburgh, PA MSA"
6488,15290,PA,38300,"Pittsburgh, PA MSA"
6489,15295,PA,38300,"Pittsburgh, PA MSA"
6490,15301,PA,38300,"Pittsburgh, PA MSA"
6491,15310,PA,99037,PA NONMETROPOLITAN AREA
6492,15311,PA,38300,"Pittsburgh, PA MSA"
6493,15312,PA,38300,"Pittsburgh, PA MSA"
6494,15313,PA,38300,"Pittsburgh, PA MSA"
6495,15314,PA,38300,"Pittsburgh, PA MSA"
6498,ZIP CODE,STATE,MSA No.,MSA Name
6499,15315,PA,99037,PA NONMETROPOLITAN AREA
6500,15316,PA,99037,PA NONMETROPOLITAN AREA
6501,15317,PA,38300,"Pittsburgh, PA MSA"
6502,15320,PA,99037,PA NONMETROPOLITAN AREA
6503,15321,PA,38300,"Pittsburgh, PA MSA"
6504,15322,PA,99037,PA NONMETROPOLITAN AREA
6505,15323,PA,38300,"Pittsburgh, PA MSA"
6506,15324,PA,38300,"Pittsburgh, PA MSA"
6507,15325,PA,99037,PA NONMETROPOLITAN AREA
6508,15327,PA,99037,PA NONMETROPOLITAN AREA
6509,15329,PA,38300,"Pittsburgh, PA MSA"
6510,15330,PA,38300,"Pittsburgh, PA MSA"
6511,15331,PA,38300,"Pittsburgh, PA MSA"
6512,15332,PA,38300,"Pittsburgh, PA MSA"
